order_id,product_id,product_category,quantity,price_dollars,customer_id,order_date,country,state,sales_hour,discount_percent,return_status,sales_value,website_traffic,order_number,lifetime_value
1182,1632,Electronics,5,104,26663,2022-02-19 05:00:00,Canada,Ontario,5,8,Not Returned,478.40000000000003,986,1,478.40000000000003
1183,1752,Electronics,3,20,26948,2022-02-19 06:00:00,Australia,New South Wales,6,11,Not Returned,53.4,630,1,53.4
1184,4216,Electronics,9,163,13544,2022-02-19 07:00:00,Australia,New South Wales,7,6,Returned,1378.98,902,1,1822.62
1185,3895,Grocery,7,85,14161,2022-02-19 08:00:00,Canada,Ontario,8,17,Returned,493.84999999999997,512,1,493.84999999999997
1186,2497,Home & Kitchen,6,93,28946,2022-02-19 09:00:00,India,Maharashtra,9,11,Not Returned,496.62,320,1,496.62
1187,4145,Home & Kitchen,3,150,20662,2022-02-19 10:00:00,India,Maharashtra,10,3,Returned,436.5,678,1,436.5
1188,2017,Books,4,35,22795,2022-02-19 11:00:00,Canada,Ontario,11,19,Not Returned,113.4,932,1,955.9799999999999
1189,1167,Home & Kitchen,3,18,13567,2022-02-19 12:00:00,Australia,New South Wales,12,17,Not Returned,44.82,827,1,44.82
1190,4539,Electronics,2,193,24171,2022-02-19 13:00:00,Canada,Ontario,13,14,Not Returned,331.96,351,1,331.96
1191,2617,Grocery,6,37,29244,2022-02-19 14:00:00,India,Maharashtra,14,11,Returned,197.58,580,1,197.58
1192,4300,Electronics,4,150,13099,2022-02-19 15:00:00,UK,England,15,6,Not Returned,564.0,460,1,564.0
1193,1920,Books,6,150,20108,2022-02-19 16:00:00,USA,California,16,4,Not Returned,864.0,953,1,864.0
1194,3854,Books,2,36,15487,2022-02-19 17:00:00,Canada,Ontario,17,9,Returned,65.52,564,1,65.52
1195,1637,Electronics,10,45,27643,2022-02-19 18:00:00,UK,England,18,16,Not Returned,378.0,387,1,786.03
1196,3895,Clothing,8,84,29123,2022-02-19 19:00:00,Canada,Ontario,19,12,Not Returned,591.36,283,1,591.36
1197,4334,Clothing,1,69,12375,2022-02-19 20:00:00,Canada,Ontario,20,1,Not Returned,68.31,513,1,654.81
1198,4923,Grocery,1,31,28480,2022-02-19 21:00:00,UK,England,21,8,Returned,28.52,102,1,28.52
1199,1378,Home & Kitchen,6,172,22431,2022-02-19 22:00:00,Australia,New South Wales,22,13,Returned,897.84,490,1,897.84
1200,3202,Grocery,10,151,25805,2022-02-19 23:00:00,Australia,New South Wales,23,15,Not Returned,1283.5,432,1,1283.5
1201,4929,Home & Kitchen,10,151,19843,2022-02-20 00:00:00,USA,California,0,16,Returned,1268.3999999999999,275,1,1268.3999999999999
1202,1685,Home & Kitchen,1,68,22999,2022-02-20 01:00:00,Australia,New South Wales,1,18,Returned,55.760000000000005,440,1,55.760000000000005
1203,4617,Grocery,10,127,10183,2022-02-20 02:00:00,Canada,Ontario,2,15,Not Returned,1079.5,567,1,2121.98
1204,4031,Electronics,7,48,21820,2022-02-20 03:00:00,India,Maharashtra,3,14,Not Returned,288.96,502,1,1775.04
1205,4263,Grocery,6,174,24151,2022-02-20 04:00:00,UK,England,4,13,Not Returned,908.28,952,1,908.28
1206,2635,Home & Kitchen,2,66,29953,2022-02-20 05:00:00,India,Maharashtra,5,5,Returned,125.39999999999999,708,1,125.39999999999999
1207,4816,Electronics,3,183,27710,2022-02-20 06:00:00,Canada,Ontario,6,19,Not Returned,444.69000000000005,649,1,444.69000000000005
1208,1058,Electronics,4,45,10579,2022-02-20 07:00:00,Canada,Ontario,7,14,Not Returned,154.8,347,1,154.8
1209,3634,Grocery,5,174,16073,2022-02-20 08:00:00,Canada,Ontario,8,18,Returned,713.4000000000001,327,1,713.4000000000001
1210,3155,Electronics,7,73,18407,2022-02-20 09:00:00,UK,England,9,18,Returned,419.02000000000004,958,1,419.02000000000004
1211,2082,Clothing,4,30,14629,2022-02-20 10:00:00,Australia,New South Wales,10,14,Returned,103.2,813,1,103.2
1212,4727,Books,8,28,23286,2022-02-20 11:00:00,UK,England,11,7,Returned,208.32,661,1,208.32
1213,2413,Books,10,26,14253,2022-02-20 12:00:00,Australia,New South Wales,12,13,Returned,226.2,839,1,437.32
1214,2923,Books,5,181,24695,2022-02-20 13:00:00,Australia,New South Wales,13,17,Not Returned,751.15,556,1,751.15
1215,3729,Grocery,4,168,24814,2022-02-20 14:00:00,Canada,Ontario,14,10,Returned,604.8000000000001,480,1,604.8000000000001
1216,2656,Grocery,10,180,17911,2022-02-20 15:00:00,USA,Texas,15,14,Not Returned,1548.0,668,1,1548.0
1217,3294,Clothing,6,128,19480,2022-02-20 16:00:00,UK,England,16,5,Returned,729.5999999999999,843,1,729.5999999999999
1218,2187,Home & Kitchen,5,78,10400,2022-02-20 17:00:00,Australia,New South Wales,17,5,Not Returned,370.5,516,1,370.5
1219,1460,Electronics,8,60,10625,2022-02-20 18:00:00,India,Maharashtra,18,2,Not Returned,470.4,741,2,962.3199999999999
1220,3930,Clothing,10,103,11947,2022-02-20 19:00:00,Canada,Ontario,19,3,Not Returned,999.1,475,1,999.1
1221,3464,Electronics,5,149,21439,2022-02-20 20:00:00,India,Maharashtra,20,7,Not Returned,692.8499999999999,246,1,692.8499999999999
1222,3421,Books,8,20,13231,2022-02-20 21:00:00,India,Maharashtra,21,2,Not Returned,156.8,869,1,942.5
1223,2528,Grocery,6,173,29577,2022-02-20 22:00:00,Australia,New South Wales,22,7,Returned,965.3399999999999,627,1,965.3399999999999
1224,1326,Books,9,87,13278,2022-02-20 23:00:00,Australia,New South Wales,23,11,Not Returned,696.87,748,1,696.87
1225,2615,Electronics,10,129,21002,2022-02-21 00:00:00,USA,Texas,0,11,Returned,1148.1,623,1,1148.1
1226,1532,Home & Kitchen,6,17,25255,2022-02-21 01:00:00,Canada,Ontario,1,2,Returned,99.96,915,1,99.96
1227,3009,Home & Kitchen,3,141,25438,2022-02-21 02:00:00,USA,California,2,0,Not Returned,423.0,287,1,423.0
1228,4595,Grocery,8,41,21157,2022-02-21 03:00:00,UK,England,3,3,Returned,318.15999999999997,494,1,318.15999999999997
1229,2115,Electronics,8,166,11933,2022-02-21 04:00:00,India,Maharashtra,4,14,Returned,1142.08,395,1,1142.08
1230,1749,Grocery,9,174,17204,2022-02-21 05:00:00,Canada,Ontario,5,7,Returned,1456.3799999999999,312,1,1456.3799999999999
1231,4462,Grocery,2,137,17100,2022-02-21 06:00:00,Australia,New South Wales,6,10,Not Returned,246.6,276,1,645.1800000000001
1232,2074,Electronics,3,92,19768,2022-02-21 07:00:00,USA,Texas,7,11,Not Returned,245.64000000000001,302,1,245.64000000000001
1233,2648,Electronics,3,166,15133,2022-02-21 08:00:00,UK,England,8,16,Not Returned,418.32,450,1,694.98
1234,2336,Electronics,7,24,27001,2022-02-21 09:00:00,UK,England,9,7,Not Returned,156.23999999999998,797,1,156.23999999999998
1235,3497,Electronics,1,137,13279,2022-02-21 10:00:00,Australia,New South Wales,10,4,Not Returned,131.51999999999998,934,1,521.6199999999999
1236,1841,Books,6,136,22987,2022-02-21 11:00:00,Canada,Ontario,11,10,Not Returned,734.4,753,1,734.4
1237,1778,Grocery,7,67,18098,2022-02-21 12:00:00,USA,Texas,12,16,Returned,393.96,290,1,393.96
1238,2128,Home & Kitchen,8,99,26448,2022-02-21 13:00:00,Australia,New South Wales,13,12,Not Returned,696.96,302,1,696.96
1239,3458,Home & Kitchen,4,126,13470,2022-02-21 14:00:00,USA,California,14,3,Not Returned,488.88,580,1,488.88
1240,1685,Home & Kitchen,4,99,22596,2022-02-21 15:00:00,UK,England,15,12,Not Returned,348.48,432,1,705.44
1241,1391,Grocery,6,126,20204,2022-02-21 16:00:00,India,Maharashtra,16,15,Not Returned,642.6,296,1,642.6
1242,4539,Books,1,169,18401,2022-02-21 17:00:00,UK,England,17,19,Returned,136.89000000000001,967,1,136.89000000000001
1243,1439,Grocery,4,197,18061,2022-02-21 18:00:00,Canada,Ontario,18,12,Not Returned,693.44,766,1,1039.94
1244,4611,Books,4,73,19172,2022-02-21 19:00:00,USA,Texas,19,6,Returned,274.47999999999996,399,1,274.47999999999996
1245,4527,Home & Kitchen,3,197,29490,2022-02-21 20:00:00,USA,Texas,20,19,Returned,478.71000000000004,998,1,478.71000000000004
1246,4383,Books,10,97,17651,2022-02-21 21:00:00,USA,Texas,21,13,Returned,843.9,674,1,843.9
1247,4844,Home & Kitchen,3,136,12535,2022-02-21 22:00:00,India,Maharashtra,22,4,Not Returned,391.68,116,1,391.68
1248,1259,Clothing,5,11,21767,2022-02-21 23:00:00,Australia,New South Wales,23,7,Not Returned,51.15,214,1,51.15
1249,4392,Electronics,4,56,19384,2022-02-22 00:00:00,USA,California,0,5,Returned,212.79999999999998,184,1,212.79999999999998
1250,4714,Home & Kitchen,7,18,11221,2022-02-22 01:00:00,UK,England,1,1,Returned,124.74,986,1,124.74
1251,4197,Books,3,116,11567,2022-02-22 02:00:00,Canada,Ontario,2,18,Not Returned,285.36,672,2,335.16
1252,1446,Clothing,10,38,28389,2022-02-22 03:00:00,India,Maharashtra,3,3,Not Returned,368.59999999999997,484,1,368.59999999999997
1253,1064,Clothing,9,162,14093,2022-02-22 04:00:00,USA,Texas,4,9,Not Returned,1326.78,759,2,1387.98
1254,2338,Electronics,7,142,17832,2022-02-22 05:00:00,USA,California,5,0,Returned,994.0,797,1,1588.99
1255,4253,Books,7,48,23406,2022-02-22 06:00:00,India,Maharashtra,6,0,Not Returned,336.0,247,1,336.0
1256,4200,Grocery,4,139,29626,2022-02-22 07:00:00,Australia,New South Wales,7,13,Not Returned,483.71999999999997,882,1,483.71999999999997
1257,2976,Books,1,100,28964,2022-02-22 08:00:00,India,Maharashtra,8,9,Returned,91.0,958,1,91.0
1258,3389,Books,2,172,10742,2022-02-22 09:00:00,Australia,New South Wales,9,0,Not Returned,344.0,857,1,344.0
1259,3740,Books,10,196,21165,2022-02-22 10:00:00,Australia,New South Wales,10,11,Returned,1744.4,941,1,1744.4
1260,4310,Grocery,10,151,25218,2022-02-22 11:00:00,India,Maharashtra,11,15,Not Returned,1283.5,753,1,1283.5
1261,3621,Grocery,4,66,27838,2022-02-22 12:00:00,Canada,Ontario,12,6,Returned,248.16,315,1,248.16
1262,1054,Electronics,3,132,29187,2022-02-22 13:00:00,Australia,New South Wales,13,6,Not Returned,372.23999999999995,231,1,372.23999999999995
1263,1970,Grocery,4,157,10640,2022-02-22 14:00:00,UK,England,14,4,Returned,602.88,345,1,602.88
1264,4167,Home & Kitchen,1,47,24306,2022-02-22 15:00:00,Australia,New South Wales,15,7,Not Returned,43.709999999999994,665,1,43.709999999999994
1265,2354,Home & Kitchen,8,190,23639,2022-02-22 16:00:00,USA,Texas,16,10,Returned,1368.0,682,1,1368.0
1266,3292,Electronics,6,14,27183,2022-02-22 17:00:00,Australia,New South Wales,17,15,Returned,71.39999999999999,307,1,71.39999999999999
1267,3502,Electronics,6,146,21526,2022-02-22 18:00:00,USA,California,18,7,Returned,814.68,706,1,814.68
1268,3861,Clothing,4,198,15930,2022-02-22 19:00:00,India,Maharashtra,19,4,Not Returned,760.3199999999999,214,1,760.3199999999999
1269,3060,Books,7,176,20420,2022-02-22 20:00:00,Australia,New South Wales,20,2,Returned,1207.36,265,1,1207.36
1270,3371,Grocery,7,95,21085,2022-02-22 21:00:00,UK,England,21,3,Not Returned,645.05,624,1,1175.1499999999999
1271,1247,Clothing,9,157,17063,2022-02-22 22:00:00,Canada,Ontario,22,8,Returned,1299.96,631,1,1299.96
1272,4974,Grocery,2,77,24299,2022-02-22 23:00:00,India,Maharashtra,23,5,Not Returned,146.29999999999998,996,1,1678.3
1273,2782,Books,9,178,17681,2022-02-23 00:00:00,USA,Texas,0,13,Not Returned,1393.74,835,1,1393.74
1274,4904,Home & Kitchen,5,147,10475,2022-02-23 01:00:00,Australia,New South Wales,1,16,Returned,617.4,381,1,617.4
1275,4948,Books,7,36,11444,2022-02-23 02:00:00,USA,California,2,2,Returned,246.96,279,1,246.96
1276,2860,Electronics,3,110,17520,2022-02-23 03:00:00,Canada,Ontario,3,15,Not Returned,280.5,922,1,280.5
1277,3955,Electronics,10,83,28164,2022-02-23 04:00:00,India,Maharashtra,4,12,Not Returned,730.4,231,1,730.4
1278,1283,Electronics,7,86,23554,2022-02-23 05:00:00,India,Maharashtra,5,17,Returned,499.65999999999997,281,1,499.65999999999997
1279,3169,Clothing,3,198,12200,2022-02-23 06:00:00,India,Maharashtra,6,3,Returned,576.18,933,1,576.18
1280,4924,Electronics,6,123,28505,2022-02-23 07:00:00,Canada,Ontario,7,11,Returned,656.82,334,1,656.82
1281,1945,Home & Kitchen,4,178,16262,2022-02-23 08:00:00,USA,Texas,8,11,Returned,633.6800000000001,284,1,633.6800000000001
1282,1873,Home & Kitchen,6,146,18519,2022-02-23 09:00:00,UK,England,9,10,Not Returned,788.4,525,1,788.4
1283,2414,Electronics,9,74,28067,2022-02-23 10:00:00,Australia,New South Wales,10,10,Returned,599.4,904,1,599.4
1284,2040,Grocery,10,186,19661,2022-02-23 11:00:00,Canada,Ontario,11,10,Returned,1674.0,882,1,1674.0
1285,3872,Electronics,10,185,29970,2022-02-23 12:00:00,UK,England,12,16,Not Returned,1554.0,730,1,1947.6
1286,3558,Home & Kitchen,1,70,14178,2022-02-23 13:00:00,USA,California,13,11,Not Returned,62.300000000000004,985,1,62.300000000000004
1287,4694,Books,3,84,22750,2022-02-23 14:00:00,Canada,Ontario,14,17,Not Returned,209.16,715,1,209.16
1288,1371,Books,7,118,11125,2022-02-23 15:00:00,USA,California,15,4,Not Returned,792.9599999999999,489,1,846.42
1289,2132,Clothing,6,10,18961,2022-02-23 16:00:00,India,Maharashtra,16,18,Not Returned,49.2,191,2,1082.22
1290,1300,Books,8,18,13407,2022-02-23 17:00:00,USA,Texas,17,8,Returned,132.48000000000002,676,1,132.48000000000002
1291,1845,Books,2,44,14773,2022-02-23 18:00:00,India,Maharashtra,18,15,Not Returned,74.8,817,1,74.8
1292,3678,Grocery,1,125,22182,2022-02-23 19:00:00,Australia,New South Wales,19,13,Not Returned,108.75,113,1,108.75
1293,2673,Clothing,8,186,15100,2022-02-23 20:00:00,India,Maharashtra,20,15,Returned,1264.8,512,1,1264.8
1294,1806,Home & Kitchen,1,83,26535,2022-02-23 21:00:00,UK,England,21,11,Not Returned,73.87,424,2,963.0699999999999
1295,4247,Clothing,10,198,12846,2022-02-23 22:00:00,USA,Texas,22,12,Returned,1742.4,271,1,2327.6
1296,1559,Clothing,1,171,22228,2022-02-23 23:00:00,India,Maharashtra,23,18,Not Returned,140.22,478,1,140.22
1297,4472,Clothing,7,172,10280,2022-02-24 00:00:00,Canada,Ontario,0,2,Returned,1179.92,535,1,1179.92
1298,4510,Clothing,2,40,10932,2022-02-24 01:00:00,UK,England,1,19,Returned,64.80000000000001,841,1,64.80000000000001
1299,1587,Home & Kitchen,3,118,18946,2022-02-24 02:00:00,Australia,New South Wales,2,2,Not Returned,346.92,716,1,346.92
1300,2617,Clothing,2,22,28684,2022-02-24 03:00:00,India,Maharashtra,3,17,Returned,36.519999999999996,102,1,36.519999999999996
1301,1868,Home & Kitchen,3,166,20400,2022-02-24 04:00:00,USA,California,4,6,Not Returned,468.11999999999995,941,1,468.11999999999995
1302,1304,Books,6,146,28940,2022-02-24 05:00:00,USA,Texas,5,14,Returned,753.36,233,1,1201.3600000000001
1303,2064,Electronics,4,91,21042,2022-02-24 06:00:00,India,Maharashtra,6,15,Not Returned,309.4,307,1,309.4
1304,3408,Books,5,86,15699,2022-02-24 07:00:00,Canada,Ontario,7,12,Returned,378.4,279,1,378.4
1305,2084,Clothing,4,38,12503,2022-02-24 08:00:00,Canada,Ontario,8,19,Not Returned,123.12,457,1,123.12
1306,2888,Electronics,4,120,22057,2022-02-24 09:00:00,USA,Texas,9,11,Not Returned,427.2,918,1,427.2
1307,2923,Books,4,83,27158,2022-02-24 10:00:00,USA,Texas,10,12,Not Returned,292.16,347,1,413.68
1308,1301,Books,8,157,10183,2022-02-24 11:00:00,Australia,New South Wales,11,17,Returned,1042.48,122,2,2121.98
1309,2903,Books,1,130,10092,2022-02-24 12:00:00,UK,England,12,6,Returned,122.19999999999999,462,1,122.19999999999999
1310,2802,Home & Kitchen,1,144,11607,2022-02-24 13:00:00,USA,California,13,8,Returned,132.48000000000002,992,1,132.48000000000002
1311,4012,Electronics,2,11,26953,2022-02-24 14:00:00,Canada,Ontario,14,17,Returned,18.259999999999998,361,1,18.259999999999998
1312,2539,Home & Kitchen,9,109,12999,2022-02-24 15:00:00,Australia,New South Wales,15,3,Not Returned,951.5699999999999,932,1,951.5699999999999
1313,1519,Clothing,4,148,29920,2022-02-24 16:00:00,USA,California,16,17,Not Returned,491.35999999999996,631,1,491.35999999999996
1314,3729,Electronics,8,22,26815,2022-02-24 17:00:00,Canada,Ontario,17,17,Not Returned,146.07999999999998,258,1,146.07999999999998
1315,2152,Clothing,6,39,22962,2022-02-24 18:00:00,USA,California,18,6,Returned,219.95999999999998,333,1,219.95999999999998
1316,2395,Clothing,9,161,22917,2022-02-24 19:00:00,UK,England,19,2,Returned,1420.02,243,1,1420.02
1317,4651,Home & Kitchen,3,28,26333,2022-02-24 20:00:00,Canada,Ontario,20,14,Returned,72.24,852,1,72.24
1318,1654,Grocery,3,146,14357,2022-02-24 21:00:00,Canada,Ontario,21,8,Not Returned,402.96000000000004,571,1,1513.51
1319,2914,Home & Kitchen,8,132,22013,2022-02-24 22:00:00,India,Maharashtra,22,16,Returned,887.04,777,1,1380.24
1320,1804,Grocery,8,168,23990,2022-02-24 23:00:00,USA,Texas,23,0,Not Returned,1344.0,633,1,1344.0
1321,4129,Books,10,158,11806,2022-02-25 00:00:00,USA,Texas,0,4,Not Returned,1516.8,502,1,1516.8
1322,3884,Clothing,10,107,15435,2022-02-25 01:00:00,Australia,New South Wales,1,1,Not Returned,1059.3,390,1,1059.3
1323,3065,Clothing,4,188,29094,2022-02-25 02:00:00,Australia,New South Wales,2,18,Returned,616.6400000000001,512,1,616.6400000000001
1324,3446,Grocery,2,20,15356,2022-02-25 03:00:00,India,Maharashtra,3,19,Returned,32.400000000000006,755,1,1178.02
1325,4207,Home & Kitchen,7,123,10777,2022-02-25 04:00:00,UK,England,4,16,Returned,723.24,624,1,723.24
1326,3021,Clothing,2,23,20733,2022-02-25 05:00:00,India,Maharashtra,5,13,Not Returned,40.02,390,1,40.02
1327,2043,Books,8,139,24503,2022-02-25 06:00:00,Canada,Ontario,6,8,Returned,1023.0400000000001,158,1,1023.0400000000001
1328,3791,Home & Kitchen,2,74,14619,2022-02-25 07:00:00,Australia,New South Wales,7,1,Returned,146.52,544,1,1457.82
1329,3632,Electronics,6,141,12520,2022-02-25 08:00:00,USA,Texas,8,18,Returned,693.72,831,1,693.72
1330,4964,Books,2,82,20231,2022-02-25 09:00:00,Canada,Ontario,9,13,Returned,142.68,575,1,142.68
1331,3187,Clothing,3,59,13263,2022-02-25 10:00:00,UK,England,10,15,Returned,150.45,797,1,150.45
1332,3206,Clothing,8,198,29530,2022-02-25 11:00:00,Canada,Ontario,11,19,Not Returned,1283.0400000000002,874,1,1283.0400000000002
1333,2750,Home & Kitchen,10,143,17977,2022-02-25 12:00:00,India,Maharashtra,12,14,Not Returned,1229.8,602,1,1229.8
1334,2865,Electronics,9,135,21534,2022-02-25 13:00:00,Australia,New South Wales,13,15,Not Returned,1032.75,819,1,1032.75
1335,3181,Clothing,4,115,26792,2022-02-25 14:00:00,India,Maharashtra,14,2,Not Returned,450.8,997,1,1545.1100000000001
1336,1948,Electronics,9,49,17721,2022-02-25 15:00:00,USA,California,15,11,Not Returned,392.49,391,1,392.49
1337,3454,Electronics,3,184,24916,2022-02-25 16:00:00,Australia,New South Wales,16,12,Not Returned,485.76,626,1,1105.68
1338,3585,Grocery,4,155,17144,2022-02-25 17:00:00,UK,England,17,3,Returned,601.4,893,1,743.96
1339,1721,Home & Kitchen,4,67,12856,2022-02-25 18:00:00,Canada,Ontario,18,2,Returned,262.64,318,1,738.64
1340,2827,Grocery,4,169,27956,2022-02-25 19:00:00,India,Maharashtra,19,19,Not Returned,547.5600000000001,585,2,844.5600000000001
1341,4923,Clothing,3,85,26065,2022-02-25 20:00:00,UK,England,20,12,Not Returned,224.4,753,1,224.4
1342,1530,Electronics,2,162,21555,2022-02-25 21:00:00,India,Maharashtra,21,10,Returned,291.6,324,1,291.6
1343,1846,Home & Kitchen,5,109,14899,2022-02-25 22:00:00,Canada,Ontario,22,4,Not Returned,523.1999999999999,694,1,523.1999999999999
1344,4249,Electronics,10,139,17450,2022-02-25 23:00:00,UK,England,23,13,Returned,1209.3,338,1,1209.3
1345,2003,Electronics,5,152,16514,2022-02-26 00:00:00,UK,England,0,16,Not Returned,638.4,353,2,1054.03
1346,2208,Grocery,2,132,17397,2022-02-26 01:00:00,UK,England,1,19,Not Returned,213.84,635,1,213.84
1347,2806,Clothing,4,70,22559,2022-02-26 02:00:00,UK,England,2,2,Returned,274.4,179,1,274.4
1348,3630,Grocery,4,73,15963,2022-02-26 03:00:00,UK,England,3,10,Returned,262.8,445,1,1250.5
1349,3737,Home & Kitchen,1,143,24321,2022-02-26 04:00:00,UK,England,4,8,Returned,131.56,120,1,131.56
1350,4320,Clothing,5,80,25400,2022-02-26 05:00:00,Australia,New South Wales,5,13,Returned,348.0,179,1,348.0
1351,3414,Electronics,6,167,15475,2022-02-26 06:00:00,Canada,Ontario,6,14,Not Returned,861.72,634,1,861.72
1352,1863,Electronics,6,55,25697,2022-02-26 07:00:00,Australia,New South Wales,7,14,Not Returned,283.8,839,1,283.8
1353,4428,Home & Kitchen,2,63,27446,2022-02-26 08:00:00,India,Maharashtra,8,12,Not Returned,110.88,411,1,110.88
1354,2270,Books,4,145,25761,2022-02-26 09:00:00,Australia,New South Wales,9,17,Returned,481.4,665,1,481.4
1355,4090,Home & Kitchen,9,153,27959,2022-02-26 10:00:00,USA,Texas,10,4,Returned,1321.9199999999998,341,1,1321.9199999999998
1356,4868,Clothing,5,77,14155,2022-02-26 11:00:00,USA,Texas,11,10,Not Returned,346.5,712,1,346.5
1357,4908,Clothing,1,97,10499,2022-02-26 12:00:00,USA,Texas,12,18,Not Returned,79.54,124,1,79.54
1358,2321,Home & Kitchen,2,113,20360,2022-02-26 13:00:00,USA,California,13,14,Not Returned,194.35999999999999,826,1,194.35999999999999
1359,2578,Home & Kitchen,5,142,26392,2022-02-26 14:00:00,India,Maharashtra,14,18,Returned,582.2,458,1,582.2
1360,3407,Home & Kitchen,2,165,11797,2022-02-26 15:00:00,Australia,New South Wales,15,1,Returned,326.7,384,1,326.7
1361,2313,Grocery,9,25,14268,2022-02-26 16:00:00,USA,Texas,16,2,Not Returned,220.5,211,1,220.5
1362,2210,Books,9,130,10295,2022-02-26 17:00:00,Canada,Ontario,17,1,Not Returned,1158.3,903,1,1158.3
1363,2535,Home & Kitchen,7,145,26019,2022-02-26 18:00:00,Canada,Ontario,18,8,Returned,933.8000000000001,940,1,933.8000000000001
1364,1296,Home & Kitchen,4,140,16829,2022-02-26 19:00:00,UK,England,19,16,Not Returned,470.4,747,1,470.4
